slot_id,appointment_date,appointment_time,is_available
33651,2018-03-23,10:30:00,0
33652,2018-03-23,10:45:00,0
33653,2018-03-23,11:00:00,0
33654,2018-03-23,11:15:00,0
33655,2018-03-23,11:30:00,0
33656,2018-03-23,11:45:00,0
33657,2018-03-23,12:00:00,0
33658,2018-03-23,12:15:00,0
33659,2018-03-23,12:30:00,0
33660,2018-03-23,12:45:00,0
33661,2018-03-23,13:00:00,0
33662,2018-03-23,13:15:00,0
33663,2018-03-23,13:30:00,0
33664,2018-03-23,13:45:00,0
33665,2018-03-23,14:00:00,0
33666,2018-03-23,14:15:00,0
33667,2018-03-23,14:30:00,0
33668,2018-03-23,14:45:00,0
33669,2018-03-23,15:00:00,0
33670,2018-03-23,15:15:00,0
33671,2018-03-23,15:30:00,0
33672,2018-03-23,15:45:00,0
33673,2018-03-23,16:00:00,0
33674,2018-03-23,16:15:00,0
33675,2018-03-23,16:30:00,1
33676,2018-03-23,16:45:00,0
33677,2018-03-23,17:00:00,0
33678,2018-03-23,17:15:00,0
33679,2018-03-23,17:30:00,0
33680,2018-03-23,17:45:00,0
33681,2018-03-26,08:00:00,0
33682,2018-03-26,08:15:00,0
33683,2018-03-26,08:30:00,0
33684,2018-03-26,08:45:00,0
33685,2018-03-26,09:00:00,0
33686,2018-03-26,09:15:00,0
33687,2018-03-26,09:30:00,0
33688,2018-03-26,09:45:00,0
33689,2018-03-26,10:00:00,0
33690,2018-03-26,10:15:00,0
33691,2018-03-26,10:30:00,0
33692,2018-03-26,10:45:00,0
33693,2018-03-26,11:00:00,0
33694,2018-03-26,11:15:00,1
33695,2018-03-26,11:30:00,0
33696,2018-03-26,11:45:00,1
33697,2018-03-26,12:00:00,0
33698,2018-03-26,12:15:00,0
33699,2018-03-26,12:30:00,0
33700,2018-03-26,12:45:00,0
33701,2018-03-26,13:00:00,0
33702,2018-03-26,13:15:00,0
33703,2018-03-26,13:30:00,0
33704,2018-03-26,13:45:00,0
33705,2018-03-26,14:00:00,0
33706,2018-03-26,14:15:00,0
33707,2018-03-26,14:30:00,0
33708,2018-03-26,14:45:00,0
33709,2018-03-26,15:00:00,0
33710,2018-03-26,15:15:00,0
33711,2018-03-26,15:30:00,1
33712,2018-03-26,15:45:00,0
33713,2018-03-26,16:00:00,0
33714,2018-03-26,16:15:00,0
33715,2018-03-26,16:30:00,0
33716,2018-03-26,16:45:00,0
33717,2018-03-26,17:00:00,0
33718,2018-03-26,17:15:00,1
33719,2018-03-26,17:30:00,0
33720,2018-03-26,17:45:00,0
33721,2018-03-27,08:00:00,0
33722,2018-03-27,08:15:00,1
33723,2018-03-27,08:30:00,0
33724,2018-03-27,08:45:00,1
33725,2018-03-27,09:00:00,0
33726,2018-03-27,09:15:00,0
33727,2018-03-27,09:30:00,0
33728,2018-03-27,09:45:00,0
33729,2018-03-27,10:00:00,0
33730,2018-03-27,10:15:00,0
33731,2018-03-27,10:30:00,0
33732,2018-03-27,10:45:00,0
33733,2018-03-27,11:00:00,0
33734,2018-03-27,11:15:00,0
33735,2018-03-27,11:30:00,0
33736,2018-03-27,11:45:00,0
33737,2018-03-27,12:00:00,0
33738,2018-03-27,12:15:00,1
33739,2018-03-27,12:30:00,0
33740,2018-03-27,12:45:00,1
33741,2018-03-27,13:00:00,0
33742,2018-03-27,13:15:00,0
33743,2018-03-27,13:30:00,0
33744,2018-03-27,13:45:00,0
33745,2018-03-27,14:00:00,0
33746,2018-03-27,14:15:00,0
33747,2018-03-27,14:30:00,0
33748,2018-03-27,14:45:00,0
33749,2018-03-27,15:00:00,0
33750,2018-03-27,15:15:00,0
33751,2018-03-27,15:30:00,1
33752,2018-03-27,15:45:00,0
33753,2018-03-27,16:00:00,1
33754,2018-03-27,16:15:00,0
33755,2018-03-27,16:30:00,0
33756,2018-03-27,16:45:00,0
33757,2018-03-27,17:00:00,0
33758,2018-03-27,17:15:00,0
33759,2018-03-27,17:30:00,0
33760,2018-03-27,17:45:00,0
33761,2018-03-28,08:00:00,0
33762,2018-03-28,08:15:00,0
33763,2018-03-28,08:30:00,0
33764,2018-03-28,08:45:00,0
33765,2018-03-28,09:00:00,0
33766,2018-03-28,09:15:00,0
33767,2018-03-28,09:30:00,0
33768,2018-03-28,09:45:00,0
33769,2018-03-28,10:00:00,0
33770,2018-03-28,10:15:00,0
33771,2018-03-28,10:30:00,0
33772,2018-03-28,10:45:00,1
33773,2018-03-28,11:00:00,0
33774,2018-03-28,11:15:00,0
33775,2018-03-28,11:30:00,1
33776,2018-03-28,11:45:00,0
33777,2018-03-28,12:00:00,0
33778,2018-03-28,12:15:00,0
33779,2018-03-28,12:30:00,0
33780,2018-03-28,12:45:00,0
33781,2018-03-28,13:00:00,0
33782,2018-03-28,13:15:00,0
33783,2018-03-28,13:30:00,0
33784,2018-03-28,13:45:00,0
33785,2018-03-28,14:00:00,0
33786,2018-03-28,14:15:00,0
33787,2018-03-28,14:30:00,0
33788,2018-03-28,14:45:00,0
33789,2018-03-28,15:00:00,0
33790,2018-03-28,15:15:00,0
33791,2018-03-28,15:30:00,0
33792,2018-03-28,15:45:00,0
33793,2018-03-28,16:00:00,1
33794,2018-03-28,16:15:00,0
33795,2018-03-28,16:30:00,1
33796,2018-03-28,16:45:00,0
33797,2018-03-28,17:00:00,1
33798,2018-03-28,17:15:00,0
33799,2018-03-28,17:30:00,0
33800,2018-03-28,17:45:00,0
33801,2018-03-29,08:00:00,0
33802,2018-03-29,08:15:00,0
33803,2018-03-29,08:30:00,0
33804,2018-03-29,08:45:00,0
33805,2018-03-29,09:00:00,0
33806,2018-03-29,09:15:00,0
33807,2018-03-29,09:30:00,0
33808,2018-03-29,09:45:00,0
33809,2018-03-29,10:00:00,0
33810,2018-03-29,10:15:00,1
33811,2018-03-29,10:30:00,0
33812,2018-03-29,10:45:00,0
33813,2018-03-29,11:00:00,0
33814,2018-03-29,11:15:00,1
33815,2018-03-29,11:30:00,0
33816,2018-03-29,11:45:00,0
33817,2018-03-29,12:00:00,0
33818,2018-03-29,12:15:00,0
33819,2018-03-29,12:30:00,0
33820,2018-03-29,12:45:00,0
33821,2018-03-29,13:00:00,0
33822,2018-03-29,13:15:00,0
33823,2018-03-29,13:30:00,0
33824,2018-03-29,13:45:00,0
33825,2018-03-29,14:00:00,0
33826,2018-03-29,14:15:00,0
33827,2018-03-29,14:30:00,0
33828,2018-03-29,14:45:00,0
33829,2018-03-29,15:00:00,0
33830,2018-03-29,15:15:00,0
33831,2018-03-29,15:30:00,0
33832,2018-03-29,15:45:00,0
33833,2018-03-29,16:00:00,0
33834,2018-03-29,16:15:00,0
33835,2018-03-29,16:30:00,0
33836,2018-03-29,16:45:00,0
33837,2018-03-29,17:00:00,0
33838,2018-03-29,17:15:00,0
33839,2018-03-29,17:30:00,0
33840,2018-03-29,17:45:00,1
33841,2018-03-30,08:00:00,0
33842,2018-03-30,08:15:00,0
33843,2018-03-30,08:30:00,0
33844,2018-03-30,08:45:00,0
33845,2018-03-30,09:00:00,0
33846,2018-03-30,09:15:00,0
33847,2018-03-30,09:30:00,0
33848,2018-03-30,09:45:00,0
33849,2018-03-30,10:00:00,0
33850,2018-03-30,10:15:00,0
33851,2018-03-30,10:30:00,0
33852,2018-03-30,10:45:00,0
33853,2018-03-30,11:00:00,0
33854,2018-03-30,11:15:00,0
33855,2018-03-30,11:30:00,0
33856,2018-03-30,11:45:00,0
33857,2018-03-30,12:00:00,0
33858,2018-03-30,12:15:00,0
33859,2018-03-30,12:30:00,0
33860,2018-03-30,12:45:00,0
33861,2018-03-30,13:00:00,0
33862,2018-03-30,13:15:00,0
33863,2018-03-30,13:30:00,0
33864,2018-03-30,13:45:00,0
33865,2018-03-30,14:00:00,0
33866,2018-03-30,14:15:00,0
33867,2018-03-30,14:30:00,0
33868,2018-03-30,14:45:00,0
33869,2018-03-30,15:00:00,0
33870,2018-03-30,15:15:00,0
33871,2018-03-30,15:30:00,0
33872,2018-03-30,15:45:00,0
33873,2018-03-30,16:00:00,0
33874,2018-03-30,16:15:00,1
33875,2018-03-30,16:30:00,0
33876,2018-03-30,16:45:00,0
33877,2018-03-30,17:00:00,0
33878,2018-03-30,17:15:00,0
33879,2018-03-30,17:30:00,0
33880,2018-03-30,17:45:00,1
33881,2018-04-02,08:00:00,0
33882,2018-04-02,08:15:00,0
33883,2018-04-02,08:30:00,0
33884,2018-04-02,08:45:00,0
33885,2018-04-02,09:00:00,0
33886,2018-04-02,09:15:00,0
33887,2018-04-02,09:30:00,1
33888,2018-04-02,09:45:00,0
33889,2018-04-02,10:00:00,0
33890,2018-04-02,10:15:00,0
33891,2018-04-02,10:30:00,0
33892,2018-04-02,10:45:00,0
33893,2018-04-02,11:00:00,0
33894,2018-04-02,11:15:00,0
33895,2018-04-02,11:30:00,0
33896,2018-04-02,11:45:00,0
33897,2018-04-02,12:00:00,0
33898,2018-04-02,12:15:00,0
33899,2018-04-02,12:30:00,0
33900,2018-04-02,12:45:00,0
33901,2018-04-02,13:00:00,0
33902,2018-04-02,13:15:00,0
33903,2018-04-02,13:30:00,0
33904,2018-04-02,13:45:00,0
33905,2018-04-02,14:00:00,0
33906,2018-04-02,14:15:00,0
33907,2018-04-02,14:30:00,0
33908,2018-04-02,14:45:00,0
33909,2018-04-02,15:00:00,0
33910,2018-04-02,15:15:00,0
33911,2018-04-02,15:30:00,0
33912,2018-04-02,15:45:00,0
33913,2018-04-02,16:00:00,0
33914,2018-04-02,16:15:00,0
33915,2018-04-02,16:30:00,0
33916,2018-04-02,16:45:00,0
33917,2018-04-02,17:00:00,0
33918,2018-04-02,17:15:00,0
33919,2018-04-02,17:30:00,0
33920,2018-04-02,17:45:00,0
33921,2018-04-03,08:00:00,0
33922,2018-04-03,08:15:00,0
33923,2018-04-03,08:30:00,0
33924,2018-04-03,08:45:00,0
33925,2018-04-03,09:00:00,1
33926,2018-04-03,09:15:00,0
33927,2018-04-03,09:30:00,0
33928,2018-04-03,09:45:00,0
33929,2018-04-03,10:00:00,0
33930,2018-04-03,10:15:00,0
33931,2018-04-03,10:30:00,0
33932,2018-04-03,10:45:00,0
33933,2018-04-03,11:00:00,0
33934,2018-04-03,11:15:00,0
33935,2018-04-03,11:30:00,1
33936,2018-04-03,11:45:00,0
33937,2018-04-03,12:00:00,0
33938,2018-04-03,12:15:00,0
33939,2018-04-03,12:30:00,0
33940,2018-04-03,12:45:00,0
33941,2018-04-03,13:00:00,0
33942,2018-04-03,13:15:00,0
33943,2018-04-03,13:30:00,0
33944,2018-04-03,13:45:00,0
33945,2018-04-03,14:00:00,0
33946,2018-04-03,14:15:00,0
33947,2018-04-03,14:30:00,0
33948,2018-04-03,14:45:00,0
33949,2018-04-03,15:00:00,0
33950,2018-04-03,15:15:00,0
33951,2018-04-03,15:30:00,0
33952,2018-04-03,15:45:00,0
33953,2018-04-03,16:00:00,0
33954,2018-04-03,16:15:00,1
33955,2018-04-03,16:30:00,0
33956,2018-04-03,16:45:00,0
33957,2018-04-03,17:00:00,0
33958,2018-04-03,17:15:00,0
33959,2018-04-03,17:30:00,0
33960,2018-04-03,17:45:00,0
33961,2018-04-04,08:00:00,0
33962,2018-04-04,08:15:00,0
33963,2018-04-04,08:30:00,0
33964,2018-04-04,08:45:00,0
33965,2018-04-04,09:00:00,0
33966,2018-04-04,09:15:00,0
33967,2018-04-04,09:30:00,0
33968,2018-04-04,09:45:00,0
33969,2018-04-04,10:00:00,0
33970,2018-04-04,10:15:00,0
33971,2018-04-04,10:30:00,0
33972,2018-04-04,10:45:00,0
33973,2018-04-04,11:00:00,1
33974,2018-04-04,11:15:00,0
33975,2018-04-04,11:30:00,0
33976,2018-04-04,11:45:00,0
33977,2018-04-04,12:00:00,1
33978,2018-04-04,12:15:00,0
33979,2018-04-04,12:30:00,0
33980,2018-04-04,12:45:00,1
33981,2018-04-04,13:00:00,0
33982,2018-04-04,13:15:00,0
33983,2018-04-04,13:30:00,0
33984,2018-04-04,13:45:00,0
33985,2018-04-04,14:00:00,0
33986,2018-04-04,14:15:00,0
33987,2018-04-04,14:30:00,0
33988,2018-04-04,14:45:00,0
33989,2018-04-04,15:00:00,0
33990,2018-04-04,15:15:00,0
33991,2018-04-04,15:30:00,0
33992,2018-04-04,15:45:00,0
33993,2018-04-04,16:00:00,0
33994,2018-04-04,16:15:00,0
33995,2018-04-04,16:30:00,0
33996,2018-04-04,16:45:00,0
33997,2018-04-04,17:00:00,0
33998,2018-04-04,17:15:00,0
33999,2018-04-04,17:30:00,0
34000,2018-04-04,17:45:00,0
34001,2018-04-05,08:00:00,0
34002,2018-04-05,08:15:00,0
34003,2018-04-05,08:30:00,0
34004,2018-04-05,08:45:00,0
34005,2018-04-05,09:00:00,0
34006,2018-04-05,09:15:00,1
34007,2018-04-05,09:30:00,0
34008,2018-04-05,09:45:00,0
34009,2018-04-05,10:00:00,0
34010,2018-04-05,10:15:00,0
34011,2018-04-05,10:30:00,0
34012,2018-04-05,10:45:00,1
34013,2018-04-05,11:00:00,0
34014,2018-04-05,11:15:00,0
34015,2018-04-05,11:30:00,0
34016,2018-04-05,11:45:00,0
34017,2018-04-05,12:00:00,0
34018,2018-04-05,12:15:00,1
34019,2018-04-05,12:30:00,0
34020,2018-04-05,12:45:00,0
34021,2018-04-05,13:00:00,0
34022,2018-04-05,13:15:00,1
34023,2018-04-05,13:30:00,1
34024,2018-04-05,13:45:00,1
34025,2018-04-05,14:00:00,0
34026,2018-04-05,14:15:00,0
34027,2018-04-05,14:30:00,0
34028,2018-04-05,14:45:00,0
34029,2018-04-05,15:00:00,1
34030,2018-04-05,15:15:00,0
34031,2018-04-05,15:30:00,0
34032,2018-04-05,15:45:00,0
34033,2018-04-05,16:00:00,1
34034,2018-04-05,16:15:00,0
34035,2018-04-05,16:30:00,0
34036,2018-04-05,16:45:00,0
34037,2018-04-05,17:00:00,1
34038,2018-04-05,17:15:00,1
34039,2018-04-05,17:30:00,0
34040,2018-04-05,17:45:00,0
34041,2018-04-06,08:00:00,0
34042,2018-04-06,08:15:00,0
34043,2018-04-06,08:30:00,0
34044,2018-04-06,08:45:00,0
34045,2018-04-06,09:00:00,0
34046,2018-04-06,09:15:00,0
34047,2018-04-06,09:30:00,0
34048,2018-04-06,09:45:00,0
34049,2018-04-06,10:00:00,0
34050,2018-04-06,10:15:00,0
34051,2018-04-06,10:30:00,1
34052,2018-04-06,10:45:00,0
34053,2018-04-06,11:00:00,0
34054,2018-04-06,11:15:00,0
34055,2018-04-06,11:30:00,0
34056,2018-04-06,11:45:00,0
34057,2018-04-06,12:00:00,1
34058,2018-04-06,12:15:00,0
34059,2018-04-06,12:30:00,0
34060,2018-04-06,12:45:00,0
34061,2018-04-06,13:00:00,0
34062,2018-04-06,13:15:00,0
34063,2018-04-06,13:30:00,0
34064,2018-04-06,13:45:00,0
34065,2018-04-06,14:00:00,0
34066,2018-04-06,14:15:00,0
34067,2018-04-06,14:30:00,0
34068,2018-04-06,14:45:00,0
34069,2018-04-06,15:00:00,0
34070,2018-04-06,15:15:00,0
34071,2018-04-06,15:30:00,0
34072,2018-04-06,15:45:00,0
34073,2018-04-06,16:00:00,0
34074,2018-04-06,16:15:00,0
34075,2018-04-06,16:30:00,0
34076,2018-04-06,16:45:00,0
34077,2018-04-06,17:00:00,0
34078,2018-04-06,17:15:00,0
34079,2018-04-06,17:30:00,0
34080,2018-04-06,17:45:00,0
34081,2018-04-09,08:00:00,1
34082,2018-04-09,08:15:00,0
34083,2018-04-09,08:30:00,0
34084,2018-04-09,08:45:00,0
34085,2018-04-09,09:00:00,0
34086,2018-04-09,09:15:00,0
34087,2018-04-09,09:30:00,0
34088,2018-04-09,09:45:00,0
34089,2018-04-09,10:00:00,0
34090,2018-04-09,10:15:00,0
34091,2018-04-09,10:30:00,0
34092,2018-04-09,10:45:00,0
34093,2018-04-09,11:00:00,0
34094,2018-04-09,11:15:00,0
34095,2018-04-09,11:30:00,1
34096,2018-04-09,11:45:00,0
34097,2018-04-09,12:00:00,0
34098,2018-04-09,12:15:00,0
34099,2018-04-09,12:30:00,0
34100,2018-04-09,12:45:00,0
34101,2018-04-09,13:00:00,0
34102,2018-04-09,13:15:00,0
34103,2018-04-09,13:30:00,0
34104,2018-04-09,13:45:00,0
34105,2018-04-09,14:00:00,1
34106,2018-04-09,14:15:00,0
34107,2018-04-09,14:30:00,0
34108,2018-04-09,14:45:00,0
34109,2018-04-09,15:00:00,0
34110,2018-04-09,15:15:00,0
34111,2018-04-09,15:30:00,0
34112,2018-04-09,15:45:00,0
34113,2018-04-09,16:00:00,0
34114,2018-04-09,16:15:00,0
34115,2018-04-09,16:30:00,0
34116,2018-04-09,16:45:00,0
34117,2018-04-09,17:00:00,0
34118,2018-04-09,17:15:00,0
34119,2018-04-09,17:30:00,0
34120,2018-04-09,17:45:00,1
34121,2018-04-10,08:00:00,0
34122,2018-04-10,08:15:00,0
34123,2018-04-10,08:30:00,0
34124,2018-04-10,08:45:00,1
34125,2018-04-10,09:00:00,0
34126,2018-04-10,09:15:00,0
34127,2018-04-10,09:30:00,0
34128,2018-04-10,09:45:00,0
34129,2018-04-10,10:00:00,0
34130,2018-04-10,10:15:00,0
34131,2018-04-10,10:30:00,0
34132,2018-04-10,10:45:00,0
34133,2018-04-10,11:00:00,0
34134,2018-04-10,11:15:00,0
34135,2018-04-10,11:30:00,0
34136,2018-04-10,11:45:00,0
34137,2018-04-10,12:00:00,1
34138,2018-04-10,12:15:00,0
34139,2018-04-10,12:30:00,0
34140,2018-04-10,12:45:00,0
34141,2018-04-10,13:00:00,0
34142,2018-04-10,13:15:00,0
34143,2018-04-10,13:30:00,0
34144,2018-04-10,13:45:00,1
34145,2018-04-10,14:00:00,0
34146,2018-04-10,14:15:00,0
34147,2018-04-10,14:30:00,1
34148,2018-04-10,14:45:00,1
34149,2018-04-10,15:00:00,1
34150,2018-04-10,15:15:00,0
34151,2018-04-10,15:30:00,0
34152,2018-04-10,15:45:00,0
34153,2018-04-10,16:00:00,1
34154,2018-04-10,16:15:00,0
34155,2018-04-10,16:30:00,0
34156,2018-04-10,16:45:00,0
34157,2018-04-10,17:00:00,0
34158,2018-04-10,17:15:00,0
34159,2018-04-10,17:30:00,0
34160,2018-04-10,17:45:00,0
34161,2018-04-11,08:00:00,1
34162,2018-04-11,08:15:00,0
34163,2018-04-11,08:30:00,0
34164,2018-04-11,08:45:00,0
34165,2018-04-11,09:00:00,0
34166,2018-04-11,09:15:00,0
34167,2018-04-11,09:30:00,0
34168,2018-04-11,09:45:00,0
34169,2018-04-11,10:00:00,0
34170,2018-04-11,10:15:00,0
34171,2018-04-11,10:30:00,0
34172,2018-04-11,10:45:00,0
34173,2018-04-11,11:00:00,0
34174,2018-04-11,11:15:00,0
34175,2018-04-11,11:30:00,0
34176,2018-04-11,11:45:00,0
34177,2018-04-11,12:00:00,0
34178,2018-04-11,12:15:00,0
34179,2018-04-11,12:30:00,0
34180,2018-04-11,12:45:00,0
34181,2018-04-11,13:00:00,0
34182,2018-04-11,13:15:00,0
34183,2018-04-11,13:30:00,0
34184,2018-04-11,13:45:00,0
34185,2018-04-11,14:00:00,0
34186,2018-04-11,14:15:00,0
34187,2018-04-11,14:30:00,0
34188,2018-04-11,14:45:00,1
34189,2018-04-11,15:00:00,0
34190,2018-04-11,15:15:00,0
34191,2018-04-11,15:30:00,0
34192,2018-04-11,15:45:00,0
34193,2018-04-11,16:00:00,0
34194,2018-04-11,16:15:00,0
34195,2018-04-11,16:30:00,0
34196,2018-04-11,16:45:00,0
34197,2018-04-11,17:00:00,0
34198,2018-04-11,17:15:00,0
34199,2018-04-11,17:30:00,0
34200,2018-04-11,17:45:00,0
34201,2018-04-12,08:00:00,0
34202,2018-04-12,08:15:00,1
34203,2018-04-12,08:30:00,0
34204,2018-04-12,08:45:00,0
34205,2018-04-12,09:00:00,0
34206,2018-04-12,09:15:00,1
34207,2018-04-12,09:30:00,0
34208,2018-04-12,09:45:00,0
34209,2018-04-12,10:00:00,0
34210,2018-04-12,10:15:00,0
34211,2018-04-12,10:30:00,1
34212,2018-04-12,10:45:00,0
34213,2018-04-12,11:00:00,0
34214,2018-04-12,11:15:00,0
34215,2018-04-12,11:30:00,0
34216,2018-04-12,11:45:00,0
34217,2018-04-12,12:00:00,0
34218,2018-04-12,12:15:00,0
34219,2018-04-12,12:30:00,0
34220,2018-04-12,12:45:00,0
34221,2018-04-12,13:00:00,0
34222,2018-04-12,13:15:00,0
34223,2018-04-12,13:30:00,1
34224,2018-04-12,13:45:00,0
34225,2018-04-12,14:00:00,0
34226,2018-04-12,14:15:00,0
34227,2018-04-12,14:30:00,0
34228,2018-04-12,14:45:00,0
34229,2018-04-12,15:00:00,0
34230,2018-04-12,15:15:00,0
34231,2018-04-12,15:30:00,0
34232,2018-04-12,15:45:00,0
34233,2018-04-12,16:00:00,0
34234,2018-04-12,16:15:00,0
34235,2018-04-12,16:30:00,0
34236,2018-04-12,16:45:00,0
34237,2018-04-12,17:00:00,1
34238,2018-04-12,17:15:00,0
34239,2018-04-12,17:30:00,0
34240,2018-04-12,17:45:00,1
34241,2018-04-13,08:00:00,0
34242,2018-04-13,08:15:00,0
34243,2018-04-13,08:30:00,0
34244,2018-04-13,08:45:00,1
34245,2018-04-13,09:00:00,0
34246,2018-04-13,09:15:00,0
34247,2018-04-13,09:30:00,0
34248,2018-04-13,09:45:00,0
34249,2018-04-13,10:00:00,0
34250,2018-04-13,10:15:00,0
34251,2018-04-13,10:30:00,0
34252,2018-04-13,10:45:00,0
34253,2018-04-13,11:00:00,0
34254,2018-04-13,11:15:00,1
34255,2018-04-13,11:30:00,1
34256,2018-04-13,11:45:00,0
34257,2018-04-13,12:00:00,0
34258,2018-04-13,12:15:00,0
34259,2018-04-13,12:30:00,0
34260,2018-04-13,12:45:00,0
34261,2018-04-13,13:00:00,0
34262,2018-04-13,13:15:00,0
34263,2018-04-13,13:30:00,0
34264,2018-04-13,13:45:00,0
34265,2018-04-13,14:00:00,0
34266,2018-04-13,14:15:00,0
34267,2018-04-13,14:30:00,0
34268,2018-04-13,14:45:00,0
34269,2018-04-13,15:00:00,0
34270,2018-04-13,15:15:00,0
34271,2018-04-13,15:30:00,0
34272,2018-04-13,15:45:00,0
34273,2018-04-13,16:00:00,1
34274,2018-04-13,16:15:00,0
34275,2018-04-13,16:30:00,0
34276,2018-04-13,16:45:00,0
34277,2018-04-13,17:00:00,0
34278,2018-04-13,17:15:00,0
34279,2018-04-13,17:30:00,0
34280,2018-04-13,17:45:00,0
34281,2018-04-16,08:00:00,0
34282,2018-04-16,08:15:00,0
34283,2018-04-16,08:30:00,0
34284,2018-04-16,08:45:00,0
34285,2018-04-16,09:00:00,0
34286,2018-04-16,09:15:00,0
34287,2018-04-16,09:30:00,0
34288,2018-04-16,09:45:00,0
34289,2018-04-16,10:00:00,0
34290,2018-04-16,10:15:00,0
34291,2018-04-16,10:30:00,1
34292,2018-04-16,10:45:00,0
34293,2018-04-16,11:00:00,1
34294,2018-04-16,11:15:00,0
34295,2018-04-16,11:30:00,0
34296,2018-04-16,11:45:00,0
34297,2018-04-16,12:00:00,0
34298,2018-04-16,12:15:00,0
34299,2018-04-16,12:30:00,0
34300,2018-04-16,12:45:00,0
34301,2018-04-16,13:00:00,0
34302,2018-04-16,13:15:00,0
34303,2018-04-16,13:30:00,0
34304,2018-04-16,13:45:00,1
34305,2018-04-16,14:00:00,0
34306,2018-04-16,14:15:00,0
34307,2018-04-16,14:30:00,0
34308,2018-04-16,14:45:00,0
34309,2018-04-16,15:00:00,0
34310,2018-04-16,15:15:00,0
34311,2018-04-16,15:30:00,0
34312,2018-04-16,15:45:00,0
34313,2018-04-16,16:00:00,0
34314,2018-04-16,16:15:00,0
34315,2018-04-16,16:30:00,0
34316,2018-04-16,16:45:00,0
34317,2018-04-16,17:00:00,0
34318,2018-04-16,17:15:00,1
34319,2018-04-16,17:30:00,0
34320,2018-04-16,17:45:00,0
34321,2018-04-17,08:00:00,0
34322,2018-04-17,08:15:00,0
34323,2018-04-17,08:30:00,0
34324,2018-04-17,08:45:00,0
34325,2018-04-17,09:00:00,0
34326,2018-04-17,09:15:00,1
34327,2018-04-17,09:30:00,0
34328,2018-04-17,09:45:00,0
34329,2018-04-17,10:00:00,0
34330,2018-04-17,10:15:00,0
34331,2018-04-17,10:30:00,0
34332,2018-04-17,10:45:00,1
34333,2018-04-17,11:00:00,0
34334,2018-04-17,11:15:00,0
34335,2018-04-17,11:30:00,0
34336,2018-04-17,11:45:00,0
34337,2018-04-17,12:00:00,0
34338,2018-04-17,12:15:00,1
34339,2018-04-17,12:30:00,0
34340,2018-04-17,12:45:00,1
34341,2018-04-17,13:00:00,0
34342,2018-04-17,13:15:00,0
34343,2018-04-17,13:30:00,0
34344,2018-04-17,13:45:00,0
34345,2018-04-17,14:00:00,0
34346,2018-04-17,14:15:00,0
34347,2018-04-17,14:30:00,0
34348,2018-04-17,14:45:00,1
34349,2018-04-17,15:00:00,0
34350,2018-04-17,15:15:00,0
34351,2018-04-17,15:30:00,0
34352,2018-04-17,15:45:00,1
34353,2018-04-17,16:00:00,0
34354,2018-04-17,16:15:00,0
34355,2018-04-17,16:30:00,0
34356,2018-04-17,16:45:00,0
34357,2018-04-17,17:00:00,0
34358,2018-04-17,17:15:00,0
34359,2018-04-17,17:30:00,0
34360,2018-04-17,17:45:00,0
34361,2018-04-18,08:00:00,0
34362,2018-04-18,08:15:00,0
34363,2018-04-18,08:30:00,0
34364,2018-04-18,08:45:00,0
34365,2018-04-18,09:00:00,0
34366,2018-04-18,09:15:00,0
34367,2018-04-18,09:30:00,0
34368,2018-04-18,09:45:00,0
34369,2018-04-18,10:00:00,0
34370,2018-04-18,10:15:00,0
34371,2018-04-18,10:30:00,0
34372,2018-04-18,10:45:00,0
34373,2018-04-18,11:00:00,1
34374,2018-04-18,11:15:00,0
34375,2018-04-18,11:30:00,0
34376,2018-04-18,11:45:00,0
34377,2018-04-18,12:00:00,1
34378,2018-04-18,12:15:00,1
34379,2018-04-18,12:30:00,0
34380,2018-04-18,12:45:00,0
34381,2018-04-18,13:00:00,0
34382,2018-04-18,13:15:00,0
34383,2018-04-18,13:30:00,0
34384,2018-04-18,13:45:00,1
34385,2018-04-18,14:00:00,0
34386,2018-04-18,14:15:00,0
34387,2018-04-18,14:30:00,1
34388,2018-04-18,14:45:00,0
34389,2018-04-18,15:00:00,0
34390,2018-04-18,15:15:00,0
34391,2018-04-18,15:30:00,0
34392,2018-04-18,15:45:00,0
34393,2018-04-18,16:00:00,1
34394,2018-04-18,16:15:00,0
34395,2018-04-18,16:30:00,0
34396,2018-04-18,16:45:00,0
34397,2018-04-18,17:00:00,1
34398,2018-04-18,17:15:00,0
34399,2018-04-18,17:30:00,0
34400,2018-04-18,17:45:00,0
34401,2018-04-19,08:00:00,0
34402,2018-04-19,08:15:00,1
34403,2018-04-19,08:30:00,0
34404,2018-04-19,08:45:00,0
34405,2018-04-19,09:00:00,0
34406,2018-04-19,09:15:00,0
34407,2018-04-19,09:30:00,0
34408,2018-04-19,09:45:00,0
34409,2018-04-19,10:00:00,0
34410,2018-04-19,10:15:00,0
34411,2018-04-19,10:30:00,0
34412,2018-04-19,10:45:00,0
34413,2018-04-19,11:00:00,0
34414,2018-04-19,11:15:00,0
34415,2018-04-19,11:30:00,0
34416,2018-04-19,11:45:00,0
34417,2018-04-19,12:00:00,1
34418,2018-04-19,12:15:00,0
34419,2018-04-19,12:30:00,0
34420,2018-04-19,12:45:00,1
34421,2018-04-19,13:00:00,0
34422,2018-04-19,13:15:00,0
34423,2018-04-19,13:30:00,0
34424,2018-04-19,13:45:00,0
34425,2018-04-19,14:00:00,0
34426,2018-04-19,14:15:00,0
