slot_id,appointment_date,appointment_time,is_available
26907,2017-07-31,14:30:00,False
26908,2017-07-31,14:45:00,False
26909,2017-07-31,15:00:00,False
26910,2017-07-31,15:15:00,False
26911,2017-07-31,15:30:00,False
26912,2017-07-31,15:45:00,False
26913,2017-07-31,16:00:00,False
26914,2017-07-31,16:15:00,False
26915,2017-07-31,16:30:00,False
26916,2017-07-31,16:45:00,False
26917,2017-07-31,17:00:00,False
26918,2017-07-31,17:15:00,False
26919,2017-07-31,17:30:00,False
26920,2017-07-31,17:45:00,True
26921,2017-08-01,08:00:00,False
26922,2017-08-01,08:15:00,True
26923,2017-08-01,08:30:00,False
26924,2017-08-01,08:45:00,False
26925,2017-08-01,09:00:00,False
26926,2017-08-01,09:15:00,True
26927,2017-08-01,09:30:00,False
26928,2017-08-01,09:45:00,False
26929,2017-08-01,10:00:00,False
26930,2017-08-01,10:15:00,True
26931,2017-08-01,10:30:00,True
26932,2017-08-01,10:45:00,False
26933,2017-08-01,11:00:00,False
26934,2017-08-01,11:15:00,False
26935,2017-08-01,11:30:00,False
26936,2017-08-01,11:45:00,False
26937,2017-08-01,12:00:00,False
26938,2017-08-01,12:15:00,False
26939,2017-08-01,12:30:00,False
26940,2017-08-01,12:45:00,False
26941,2017-08-01,13:00:00,False
26942,2017-08-01,13:15:00,False
26943,2017-08-01,13:30:00,False
26944,2017-08-01,13:45:00,False
26945,2017-08-01,14:00:00,True
26946,2017-08-01,14:15:00,False
26947,2017-08-01,14:30:00,False
26948,2017-08-01,14:45:00,False
26949,2017-08-01,15:00:00,True
26950,2017-08-01,15:15:00,False
26951,2017-08-01,15:30:00,False
26952,2017-08-01,15:45:00,True
26953,2017-08-01,16:00:00,False
26954,2017-08-01,16:15:00,False
26955,2017-08-01,16:30:00,True
26956,2017-08-01,16:45:00,False
26957,2017-08-01,17:00:00,False
26958,2017-08-01,17:15:00,False
26959,2017-08-01,17:30:00,False
26960,2017-08-01,17:45:00,True
26961,2017-08-02,08:00:00,False
26962,2017-08-02,08:15:00,False
26963,2017-08-02,08:30:00,False
26964,2017-08-02,08:45:00,False
26965,2017-08-02,09:00:00,False
26966,2017-08-02,09:15:00,False
26967,2017-08-02,09:30:00,True
26968,2017-08-02,09:45:00,False
26969,2017-08-02,10:00:00,False
26970,2017-08-02,10:15:00,False
26971,2017-08-02,10:30:00,False
26972,2017-08-02,10:45:00,True
26973,2017-08-02,11:00:00,True
26974,2017-08-02,11:15:00,False
26975,2017-08-02,11:30:00,False
26976,2017-08-02,11:45:00,False
26977,2017-08-02,12:00:00,False
26978,2017-08-02,12:15:00,False
26979,2017-08-02,12:30:00,False
26980,2017-08-02,12:45:00,False
26981,2017-08-02,13:00:00,False
26982,2017-08-02,13:15:00,False
26983,2017-08-02,13:30:00,False
26984,2017-08-02,13:45:00,False
26985,2017-08-02,14:00:00,False
26986,2017-08-02,14:15:00,False
26987,2017-08-02,14:30:00,False
26988,2017-08-02,14:45:00,False
26989,2017-08-02,15:00:00,False
26990,2017-08-02,15:15:00,False
26991,2017-08-02,15:30:00,False
26992,2017-08-02,15:45:00,False
26993,2017-08-02,16:00:00,False
26994,2017-08-02,16:15:00,False
26995,2017-08-02,16:30:00,False
26996,2017-08-02,16:45:00,True
26997,2017-08-02,17:00:00,False
26998,2017-08-02,17:15:00,False
26999,2017-08-02,17:30:00,False
27000,2017-08-02,17:45:00,False
27001,2017-08-03,08:00:00,False
27002,2017-08-03,08:15:00,False
27003,2017-08-03,08:30:00,False
27004,2017-08-03,08:45:00,False
27005,2017-08-03,09:00:00,False
27006,2017-08-03,09:15:00,False
27007,2017-08-03,09:30:00,False
27008,2017-08-03,09:45:00,False
27009,2017-08-03,10:00:00,False
27010,2017-08-03,10:15:00,False
27011,2017-08-03,10:30:00,False
27012,2017-08-03,10:45:00,False
27013,2017-08-03,11:00:00,False
27014,2017-08-03,11:15:00,False
27015,2017-08-03,11:30:00,False
27016,2017-08-03,11:45:00,True
27017,2017-08-03,12:00:00,False
27018,2017-08-03,12:15:00,False
27019,2017-08-03,12:30:00,False
27020,2017-08-03,12:45:00,False
27021,2017-08-03,13:00:00,False
27022,2017-08-03,13:15:00,False
27023,2017-08-03,13:30:00,False
27024,2017-08-03,13:45:00,False
27025,2017-08-03,14:00:00,False
27026,2017-08-03,14:15:00,False
27027,2017-08-03,14:30:00,False
27028,2017-08-03,14:45:00,False
27029,2017-08-03,15:00:00,False
27030,2017-08-03,15:15:00,False
27031,2017-08-03,15:30:00,False
27032,2017-08-03,15:45:00,False
27033,2017-08-03,16:00:00,False
27034,2017-08-03,16:15:00,False
27035,2017-08-03,16:30:00,False
27036,2017-08-03,16:45:00,False
27037,2017-08-03,17:00:00,False
27038,2017-08-03,17:15:00,False
27039,2017-08-03,17:30:00,True
27040,2017-08-03,17:45:00,False
27041,2017-08-04,08:00:00,False
27042,2017-08-04,08:15:00,False
27043,2017-08-04,08:30:00,False
27044,2017-08-04,08:45:00,False
27045,2017-08-04,09:00:00,False
27046,2017-08-04,09:15:00,False
27047,2017-08-04,09:30:00,True
27048,2017-08-04,09:45:00,False
27049,2017-08-04,10:00:00,False
27050,2017-08-04,10:15:00,False
27051,2017-08-04,10:30:00,False
27052,2017-08-04,10:45:00,False
27053,2017-08-04,11:00:00,False
27054,2017-08-04,11:15:00,False
27055,2017-08-04,11:30:00,False
27056,2017-08-04,11:45:00,False
27057,2017-08-04,12:00:00,True
27058,2017-08-04,12:15:00,True
27059,2017-08-04,12:30:00,False
27060,2017-08-04,12:45:00,True
27061,2017-08-04,13:00:00,False
27062,2017-08-04,13:15:00,False
27063,2017-08-04,13:30:00,False
27064,2017-08-04,13:45:00,False
27065,2017-08-04,14:00:00,False
27066,2017-08-04,14:15:00,False
27067,2017-08-04,14:30:00,False
27068,2017-08-04,14:45:00,False
27069,2017-08-04,15:00:00,False
27070,2017-08-04,15:15:00,False
27071,2017-08-04,15:30:00,False
27072,2017-08-04,15:45:00,False
27073,2017-08-04,16:00:00,True
27074,2017-08-04,16:15:00,False
27075,2017-08-04,16:30:00,False
27076,2017-08-04,16:45:00,True
27077,2017-08-04,17:00:00,False
27078,2017-08-04,17:15:00,False
27079,2017-08-04,17:30:00,False
27080,2017-08-04,17:45:00,False
27081,2017-08-07,08:00:00,False
27082,2017-08-07,08:15:00,False
27083,2017-08-07,08:30:00,False
27084,2017-08-07,08:45:00,False
27085,2017-08-07,09:00:00,False
27086,2017-08-07,09:15:00,False
27087,2017-08-07,09:30:00,False
27088,2017-08-07,09:45:00,False
27089,2017-08-07,10:00:00,False
27090,2017-08-07,10:15:00,False
27091,2017-08-07,10:30:00,False
27092,2017-08-07,10:45:00,False
27093,2017-08-07,11:00:00,False
27094,2017-08-07,11:15:00,True
27095,2017-08-07,11:30:00,False
27096,2017-08-07,11:45:00,False
27097,2017-08-07,12:00:00,False
27098,2017-08-07,12:15:00,False
27099,2017-08-07,12:30:00,False
27100,2017-08-07,12:45:00,False
27101,2017-08-07,13:00:00,False
27102,2017-08-07,13:15:00,False
27103,2017-08-07,13:30:00,False
27104,2017-08-07,13:45:00,False
27105,2017-08-07,14:00:00,False
27106,2017-08-07,14:15:00,False
27107,2017-08-07,14:30:00,False
27108,2017-08-07,14:45:00,False
27109,2017-08-07,15:00:00,False
27110,2017-08-07,15:15:00,False
27111,2017-08-07,15:30:00,False
27112,2017-08-07,15:45:00,False
27113,2017-08-07,16:00:00,False
27114,2017-08-07,16:15:00,False
27115,2017-08-07,16:30:00,False
27116,2017-08-07,16:45:00,False
27117,2017-08-07,17:00:00,False
27118,2017-08-07,17:15:00,False
27119,2017-08-07,17:30:00,False
27120,2017-08-07,17:45:00,False
27121,2017-08-08,08:00:00,False
27122,2017-08-08,08:15:00,False
27123,2017-08-08,08:30:00,False
27124,2017-08-08,08:45:00,False
27125,2017-08-08,09:00:00,False
27126,2017-08-08,09:15:00,True
27127,2017-08-08,09:30:00,False
27128,2017-08-08,09:45:00,False
27129,2017-08-08,10:00:00,True
27130,2017-08-08,10:15:00,False
27131,2017-08-08,10:30:00,False
27132,2017-08-08,10:45:00,False
27133,2017-08-08,11:00:00,False
27134,2017-08-08,11:15:00,False
27135,2017-08-08,11:30:00,True
27136,2017-08-08,11:45:00,False
27137,2017-08-08,12:00:00,False
27138,2017-08-08,12:15:00,False
27139,2017-08-08,12:30:00,False
27140,2017-08-08,12:45:00,False
27141,2017-08-08,13:00:00,False
27142,2017-08-08,13:15:00,False
27143,2017-08-08,13:30:00,False
27144,2017-08-08,13:45:00,False
27145,2017-08-08,14:00:00,False
27146,2017-08-08,14:15:00,False
27147,2017-08-08,14:30:00,False
27148,2017-08-08,14:45:00,True
27149,2017-08-08,15:00:00,False
27150,2017-08-08,15:15:00,True
27151,2017-08-08,15:30:00,False
27152,2017-08-08,15:45:00,False
27153,2017-08-08,16:00:00,False
27154,2017-08-08,16:15:00,False
27155,2017-08-08,16:30:00,False
27156,2017-08-08,16:45:00,False
27157,2017-08-08,17:00:00,False
27158,2017-08-08,17:15:00,False
27159,2017-08-08,17:30:00,False
27160,2017-08-08,17:45:00,True
27161,2017-08-09,08:00:00,False
27162,2017-08-09,08:15:00,False
27163,2017-08-09,08:30:00,False
27164,2017-08-09,08:45:00,False
27165,2017-08-09,09:00:00,False
27166,2017-08-09,09:15:00,False
27167,2017-08-09,09:30:00,False
27168,2017-08-09,09:45:00,False
27169,2017-08-09,10:00:00,False
27170,2017-08-09,10:15:00,False
27171,2017-08-09,10:30:00,False
27172,2017-08-09,10:45:00,False
27173,2017-08-09,11:00:00,False
27174,2017-08-09,11:15:00,False
27175,2017-08-09,11:30:00,False
27176,2017-08-09,11:45:00,False
27177,2017-08-09,12:00:00,False
27178,2017-08-09,12:15:00,False
27179,2017-08-09,12:30:00,False
27180,2017-08-09,12:45:00,False
27181,2017-08-09,13:00:00,False
27182,2017-08-09,13:15:00,False
27183,2017-08-09,13:30:00,True
27184,2017-08-09,13:45:00,False
27185,2017-08-09,14:00:00,False
27186,2017-08-09,14:15:00,False
27187,2017-08-09,14:30:00,False
27188,2017-08-09,14:45:00,False
27189,2017-08-09,15:00:00,False
27190,2017-08-09,15:15:00,False
27191,2017-08-09,15:30:00,False
27192,2017-08-09,15:45:00,False
27193,2017-08-09,16:00:00,False
27194,2017-08-09,16:15:00,False
27195,2017-08-09,16:30:00,False
27196,2017-08-09,16:45:00,False
27197,2017-08-09,17:00:00,False
27198,2017-08-09,17:15:00,False
27199,2017-08-09,17:30:00,False
27200,2017-08-09,17:45:00,False
27201,2017-08-10,08:00:00,False
27202,2017-08-10,08:15:00,False
27203,2017-08-10,08:30:00,False
27204,2017-08-10,08:45:00,False
27205,2017-08-10,09:00:00,False
27206,2017-08-10,09:15:00,False
27207,2017-08-10,09:30:00,False
27208,2017-08-10,09:45:00,False
27209,2017-08-10,10:00:00,False
27210,2017-08-10,10:15:00,False
27211,2017-08-10,10:30:00,False
27212,2017-08-10,10:45:00,False
27213,2017-08-10,11:00:00,False
27214,2017-08-10,11:15:00,False
27215,2017-08-10,11:30:00,False
27216,2017-08-10,11:45:00,False
27217,2017-08-10,12:00:00,False
27218,2017-08-10,12:15:00,False
27219,2017-08-10,12:30:00,False
27220,2017-08-10,12:45:00,False
27221,2017-08-10,13:00:00,False
27222,2017-08-10,13:15:00,False
27223,2017-08-10,13:30:00,False
27224,2017-08-10,13:45:00,False
27225,2017-08-10,14:00:00,True
27226,2017-08-10,14:15:00,False
27227,2017-08-10,14:30:00,False
27228,2017-08-10,14:45:00,False
27229,2017-08-10,15:00:00,False
27230,2017-08-10,15:15:00,True
27231,2017-08-10,15:30:00,False
27232,2017-08-10,15:45:00,False
27233,2017-08-10,16:00:00,False
27234,2017-08-10,16:15:00,True
27235,2017-08-10,16:30:00,True
27236,2017-08-10,16:45:00,False
27237,2017-08-10,17:00:00,False
27238,2017-08-10,17:15:00,False
27239,2017-08-10,17:30:00,False
27240,2017-08-10,17:45:00,False
27241,2017-08-11,08:00:00,True
27242,2017-08-11,08:15:00,False
27243,2017-08-11,08:30:00,False
27244,2017-08-11,08:45:00,False
27245,2017-08-11,09:00:00,False
27246,2017-08-11,09:15:00,False
27247,2017-08-11,09:30:00,False
27248,2017-08-11,09:45:00,False
27249,2017-08-11,10:00:00,False
27250,2017-08-11,10:15:00,False
27251,2017-08-11,10:30:00,False
27252,2017-08-11,10:45:00,True
27253,2017-08-11,11:00:00,False
27254,2017-08-11,11:15:00,False
27255,2017-08-11,11:30:00,False
27256,2017-08-11,11:45:00,True
27257,2017-08-11,12:00:00,False
27258,2017-08-11,12:15:00,False
27259,2017-08-11,12:30:00,False
27260,2017-08-11,12:45:00,False
27261,2017-08-11,13:00:00,False
27262,2017-08-11,13:15:00,False
27263,2017-08-11,13:30:00,False
27264,2017-08-11,13:45:00,False
27265,2017-08-11,14:00:00,False
27266,2017-08-11,14:15:00,False
27267,2017-08-11,14:30:00,True
27268,2017-08-11,14:45:00,False
27269,2017-08-11,15:00:00,False
27270,2017-08-11,15:15:00,False
27271,2017-08-11,15:30:00,False
27272,2017-08-11,15:45:00,False
27273,2017-08-11,16:00:00,False
27274,2017-08-11,16:15:00,False
27275,2017-08-11,16:30:00,True
27276,2017-08-11,16:45:00,False
27277,2017-08-11,17:00:00,True
27278,2017-08-11,17:15:00,False
27279,2017-08-11,17:30:00,False
27280,2017-08-11,17:45:00,False
27281,2017-08-14,08:00:00,False
27282,2017-08-14,08:15:00,False
27283,2017-08-14,08:30:00,False
27284,2017-08-14,08:45:00,True
27285,2017-08-14,09:00:00,False
27286,2017-08-14,09:15:00,False
27287,2017-08-14,09:30:00,False
27288,2017-08-14,09:45:00,False
27289,2017-08-14,10:00:00,False
27290,2017-08-14,10:15:00,False
27291,2017-08-14,10:30:00,False
27292,2017-08-14,10:45:00,False
27293,2017-08-14,11:00:00,False
27294,2017-08-14,11:15:00,False
27295,2017-08-14,11:30:00,False
27296,2017-08-14,11:45:00,False
27297,2017-08-14,12:00:00,False
27298,2017-08-14,12:15:00,False
27299,2017-08-14,12:30:00,False
27300,2017-08-14,12:45:00,False
27301,2017-08-14,13:00:00,True
27302,2017-08-14,13:15:00,False
27303,2017-08-14,13:30:00,False
27304,2017-08-14,13:45:00,False
27305,2017-08-14,14:00:00,False
27306,2017-08-14,14:15:00,False
27307,2017-08-14,14:30:00,False
27308,2017-08-14,14:45:00,False
27309,2017-08-14,15:00:00,False
27310,2017-08-14,15:15:00,False
27311,2017-08-14,15:30:00,False
27312,2017-08-14,15:45:00,False
27313,2017-08-14,16:00:00,True
27314,2017-08-14,16:15:00,False
27315,2017-08-14,16:30:00,False
27316,2017-08-14,16:45:00,False
27317,2017-08-14,17:00:00,False
27318,2017-08-14,17:15:00,False
27319,2017-08-14,17:30:00,False
27320,2017-08-14,17:45:00,True
27321,2017-08-15,08:00:00,False
27322,2017-08-15,08:15:00,True
27323,2017-08-15,08:30:00,False
27324,2017-08-15,08:45:00,False
27325,2017-08-15,09:00:00,True
27326,2017-08-15,09:15:00,False
27327,2017-08-15,09:30:00,False
27328,2017-08-15,09:45:00,False
27329,2017-08-15,10:00:00,False
27330,2017-08-15,10:15:00,False
27331,2017-08-15,10:30:00,False
27332,2017-08-15,10:45:00,False
27333,2017-08-15,11:00:00,False
27334,2017-08-15,11:15:00,False
27335,2017-08-15,11:30:00,False
27336,2017-08-15,11:45:00,True
27337,2017-08-15,12:00:00,False
27338,2017-08-15,12:15:00,False
27339,2017-08-15,12:30:00,False
27340,2017-08-15,12:45:00,False
27341,2017-08-15,13:00:00,False
27342,2017-08-15,13:15:00,False
27343,2017-08-15,13:30:00,False
27344,2017-08-15,13:45:00,False
27345,2017-08-15,14:00:00,False
27346,2017-08-15,14:15:00,False
27347,2017-08-15,14:30:00,False
27348,2017-08-15,14:45:00,False
27349,2017-08-15,15:00:00,False
27350,2017-08-15,15:15:00,False
27351,2017-08-15,15:30:00,False
27352,2017-08-15,15:45:00,False
27353,2017-08-15,16:00:00,False
27354,2017-08-15,16:15:00,False
27355,2017-08-15,16:30:00,False
27356,2017-08-15,16:45:00,False
27357,2017-08-15,17:00:00,False
27358,2017-08-15,17:15:00,False
27359,2017-08-15,17:30:00,False
27360,2017-08-15,17:45:00,True
27361,2017-08-16,08:00:00,False
27362,2017-08-16,08:15:00,False
27363,2017-08-16,08:30:00,False
27364,2017-08-16,08:45:00,False
27365,2017-08-16,09:00:00,False
27366,2017-08-16,09:15:00,False
27367,2017-08-16,09:30:00,False
27368,2017-08-16,09:45:00,False
27369,2017-08-16,10:00:00,True
27370,2017-08-16,10:15:00,False
27371,2017-08-16,10:30:00,False
27372,2017-08-16,10:45:00,False
27373,2017-08-16,11:00:00,True
27374,2017-08-16,11:15:00,False
27375,2017-08-16,11:30:00,False
27376,2017-08-16,11:45:00,True
27377,2017-08-16,12:00:00,False
27378,2017-08-16,12:15:00,False
27379,2017-08-16,12:30:00,False
27380,2017-08-16,12:45:00,False
27381,2017-08-16,13:00:00,False
27382,2017-08-16,13:15:00,False
27383,2017-08-16,13:30:00,False
27384,2017-08-16,13:45:00,False
27385,2017-08-16,14:00:00,False
27386,2017-08-16,14:15:00,False
27387,2017-08-16,14:30:00,False
27388,2017-08-16,14:45:00,False
27389,2017-08-16,15:00:00,False
27390,2017-08-16,15:15:00,False
27391,2017-08-16,15:30:00,False
27392,2017-08-16,15:45:00,False
27393,2017-08-16,16:00:00,False
27394,2017-08-16,16:15:00,False
27395,2017-08-16,16:30:00,False
27396,2017-08-16,16:45:00,False
27397,2017-08-16,17:00:00,True
27398,2017-08-16,17:15:00,False
27399,2017-08-16,17:30:00,False
27400,2017-08-16,17:45:00,False
27401,2017-08-17,08:00:00,False
27402,2017-08-17,08:15:00,False
27403,2017-08-17,08:30:00,False
27404,2017-08-17,08:45:00,True
27405,2017-08-17,09:00:00,False
27406,2017-08-17,09:15:00,True
27407,2017-08-17,09:30:00,True
27408,2017-08-17,09:45:00,False
27409,2017-08-17,10:00:00,False
27410,2017-08-17,10:15:00,False
27411,2017-08-17,10:30:00,False
27412,2017-08-17,10:45:00,False
27413,2017-08-17,11:00:00,False
27414,2017-08-17,11:15:00,True
27415,2017-08-17,11:30:00,False
27416,2017-08-17,11:45:00,False
27417,2017-08-17,12:00:00,False
27418,2017-08-17,12:15:00,False
27419,2017-08-17,12:30:00,False
27420,2017-08-17,12:45:00,True
27421,2017-08-17,13:00:00,False
27422,2017-08-17,13:15:00,False
27423,2017-08-17,13:30:00,False
27424,2017-08-17,13:45:00,False
27425,2017-08-17,14:00:00,True
27426,2017-08-17,14:15:00,False
27427,2017-08-17,14:30:00,False
27428,2017-08-17,14:45:00,False
27429,2017-08-17,15:00:00,False
27430,2017-08-17,15:15:00,False
27431,2017-08-17,15:30:00,False
27432,2017-08-17,15:45:00,False
27433,2017-08-17,16:00:00,False
27434,2017-08-17,16:15:00,True
27435,2017-08-17,16:30:00,False
27436,2017-08-17,16:45:00,False
27437,2017-08-17,17:00:00,True
27438,2017-08-17,17:15:00,False
27439,2017-08-17,17:30:00,False
27440,2017-08-17,17:45:00,True
27441,2017-08-18,08:00:00,False
27442,2017-08-18,08:15:00,False
27443,2017-08-18,08:30:00,False
27444,2017-08-18,08:45:00,False
27445,2017-08-18,09:00:00,False
27446,2017-08-18,09:15:00,False
27447,2017-08-18,09:30:00,False
27448,2017-08-18,09:45:00,False
27449,2017-08-18,10:00:00,False
27450,2017-08-18,10:15:00,False
27451,2017-08-18,10:30:00,False
27452,2017-08-18,10:45:00,False
27453,2017-08-18,11:00:00,False
27454,2017-08-18,11:15:00,False
27455,2017-08-18,11:30:00,True
27456,2017-08-18,11:45:00,False
27457,2017-08-18,12:00:00,False
27458,2017-08-18,12:15:00,False
27459,2017-08-18,12:30:00,False
27460,2017-08-18,12:45:00,False
27461,2017-08-18,13:00:00,True
27462,2017-08-18,13:15:00,False
27463,2017-08-18,13:30:00,True
27464,2017-08-18,13:45:00,False
27465,2017-08-18,14:00:00,False
27466,2017-08-18,14:15:00,False
27467,2017-08-18,14:30:00,False
27468,2017-08-18,14:45:00,False
27469,2017-08-18,15:00:00,False
27470,2017-08-18,15:15:00,False
27471,2017-08-18,15:30:00,False
27472,2017-08-18,15:45:00,False
27473,2017-08-18,16:00:00,False
27474,2017-08-18,16:15:00,False
27475,2017-08-18,16:30:00,False
27476,2017-08-18,16:45:00,False
27477,2017-08-18,17:00:00,False
27478,2017-08-18,17:15:00,False
27479,2017-08-18,17:30:00,False
27480,2017-08-18,17:45:00,False
27481,2017-08-21,08:00:00,False
27482,2017-08-21,08:15:00,False
27483,2017-08-21,08:30:00,False
27484,2017-08-21,08:45:00,False
27485,2017-08-21,09:00:00,False
27486,2017-08-21,09:15:00,False
27487,2017-08-21,09:30:00,False
27488,2017-08-21,09:45:00,False
27489,2017-08-21,10:00:00,False
27490,2017-08-21,10:15:00,False
27491,2017-08-21,10:30:00,False
27492,2017-08-21,10:45:00,False
27493,2017-08-21,11:00:00,False
27494,2017-08-21,11:15:00,False
27495,2017-08-21,11:30:00,True
27496,2017-08-21,11:45:00,False
27497,2017-08-21,12:00:00,False
27498,2017-08-21,12:15:00,False
27499,2017-08-21,12:30:00,False
27500,2017-08-21,12:45:00,False
27501,2017-08-21,13:00:00,False
27502,2017-08-21,13:15:00,False
27503,2017-08-21,13:30:00,False
27504,2017-08-21,13:45:00,False
27505,2017-08-21,14:00:00,False
27506,2017-08-21,14:15:00,False
27507,2017-08-21,14:30:00,False
27508,2017-08-21,14:45:00,False
27509,2017-08-21,15:00:00,False
27510,2017-08-21,15:15:00,True
27511,2017-08-21,15:30:00,False
27512,2017-08-21,15:45:00,False
27513,2017-08-21,16:00:00,False
27514,2017-08-21,16:15:00,False
27515,2017-08-21,16:30:00,False
27516,2017-08-21,16:45:00,False
27517,2017-08-21,17:00:00,False
27518,2017-08-21,17:15:00,False
27519,2017-08-21,17:30:00,True
27520,2017-08-21,17:45:00,False
27521,2017-08-22,08:00:00,False
27522,2017-08-22,08:15:00,True
27523,2017-08-22,08:30:00,False
27524,2017-08-22,08:45:00,False
27525,2017-08-22,09:00:00,False
27526,2017-08-22,09:15:00,False
27527,2017-08-22,09:30:00,False
27528,2017-08-22,09:45:00,False
27529,2017-08-22,10:00:00,False
27530,2017-08-22,10:15:00,True
27531,2017-08-22,10:30:00,False
27532,2017-08-22,10:45:00,False
27533,2017-08-22,11:00:00,False
27534,2017-08-22,11:15:00,False
27535,2017-08-22,11:30:00,False
27536,2017-08-22,11:45:00,True
27537,2017-08-22,12:00:00,False
27538,2017-08-22,12:15:00,False
27539,2017-08-22,12:30:00,False
27540,2017-08-22,12:45:00,True
27541,2017-08-22,13:00:00,False
27542,2017-08-22,13:15:00,True
27543,2017-08-22,13:30:00,False
27544,2017-08-22,13:45:00,False
27545,2017-08-22,14:00:00,False
27546,2017-08-22,14:15:00,False
27547,2017-08-22,14:30:00,False
27548,2017-08-22,14:45:00,False
27549,2017-08-22,15:00:00,False
27550,2017-08-22,15:15:00,False
27551,2017-08-22,15:30:00,False
27552,2017-08-22,15:45:00,False
27553,2017-08-22,16:00:00,False
27554,2017-08-22,16:15:00,False
27555,2017-08-22,16:30:00,False
27556,2017-08-22,16:45:00,False
27557,2017-08-22,17:00:00,False
27558,2017-08-22,17:15:00,False
27559,2017-08-22,17:30:00,False
27560,2017-08-22,17:45:00,True
27561,2017-08-23,08:00:00,False
27562,2017-08-23,08:15:00,False
27563,2017-08-23,08:30:00,False
27564,2017-08-23,08:45:00,False
27565,2017-08-23,09:00:00,False
27566,2017-08-23,09:15:00,False
27567,2017-08-23,09:30:00,False
27568,2017-08-23,09:45:00,False
27569,2017-08-23,10:00:00,False
27570,2017-08-23,10:15:00,True
27571,2017-08-23,10:30:00,False
27572,2017-08-23,10:45:00,False
27573,2017-08-23,11:00:00,False
27574,2017-08-23,11:15:00,True
27575,2017-08-23,11:30:00,False
27576,2017-08-23,11:45:00,False
27577,2017-08-23,12:00:00,False
27578,2017-08-23,12:15:00,False
27579,2017-08-23,12:30:00,True
27580,2017-08-23,12:45:00,False
27581,2017-08-23,13:00:00,False
27582,2017-08-23,13:15:00,False
27583,2017-08-23,13:30:00,False
27584,2017-08-23,13:45:00,False
27585,2017-08-23,14:00:00,False
27586,2017-08-23,14:15:00,False
27587,2017-08-23,14:30:00,False
27588,2017-08-23,14:45:00,False
27589,2017-08-23,15:00:00,False
27590,2017-08-23,15:15:00,False
27591,2017-08-23,15:30:00,False
27592,2017-08-23,15:45:00,False
27593,2017-08-23,16:00:00,False
27594,2017-08-23,16:15:00,False
27595,2017-08-23,16:30:00,False
27596,2017-08-23,16:45:00,False
27597,2017-08-23,17:00:00,False
27598,2017-08-23,17:15:00,False
27599,2017-08-23,17:30:00,False
27600,2017-08-23,17:45:00,False
27601,2017-08-24,08:00:00,False
27602,2017-08-24,08:15:00,False
27603,2017-08-24,08:30:00,False
27604,2017-08-24,08:45:00,False
27605,2017-08-24,09:00:00,True
27606,2017-08-24,09:15:00,False
27607,2017-08-24,09:30:00,False
27608,2017-08-24,09:45:00,False
27609,2017-08-24,10:00:00,False
27610,2017-08-24,10:15:00,False
27611,2017-08-24,10:30:00,False
27612,2017-08-24,10:45:00,False
27613,2017-08-24,11:00:00,True
27614,2017-08-24,11:15:00,False
27615,2017-08-24,11:30:00,False
27616,2017-08-24,11:45:00,False
27617,2017-08-24,12:00:00,False
27618,2017-08-24,12:15:00,False
27619,2017-08-24,12:30:00,True
27620,2017-08-24,12:45:00,False
27621,2017-08-24,13:00:00,False
27622,2017-08-24,13:15:00,False
27623,2017-08-24,13:30:00,False
27624,2017-08-24,13:45:00,False
27625,2017-08-24,14:00:00,False
27626,2017-08-24,14:15:00,False
27627,2017-08-24,14:30:00,False
27628,2017-08-24,14:45:00,False
27629,2017-08-24,15:00:00,False
27630,2017-08-24,15:15:00,False
27631,2017-08-24,15:30:00,False
27632,2017-08-24,15:45:00,False
27633,2017-08-24,16:00:00,False
27634,2017-08-24,16:15:00,False
27635,2017-08-24,16:30:00,False
27636,2017-08-24,16:45:00,True
27637,2017-08-24,17:00:00,False
27638,2017-08-24,17:15:00,False
27639,2017-08-24,17:30:00,True
27640,2017-08-24,17:45:00,True
27641,2017-08-25,08:00:00,False
27642,2017-08-25,08:15:00,False
27643,2017-08-25,08:30:00,False
27644,2017-08-25,08:45:00,False
27645,2017-08-25,09:00:00,False
27646,2017-08-25,09:15:00,False
27647,2017-08-25,09:30:00,False
27648,2017-08-25,09:45:00,False
27649,2017-08-25,10:00:00,False
27650,2017-08-25,10:15:00,False
27651,2017-08-25,10:30:00,False
27652,2017-08-25,10:45:00,False
27653,2017-08-25,11:00:00,False
27654,2017-08-25,11:15:00,False
27655,2017-08-25,11:30:00,False
27656,2017-08-25,11:45:00,False
27657,2017-08-25,12:00:00,False
27658,2017-08-25,12:15:00,False
27659,2017-08-25,12:30:00,False
27660,2017-08-25,12:45:00,False
27661,2017-08-25,13:00:00,False
27662,2017-08-25,13:15:00,False
27663,2017-08-25,13:30:00,False
27664,2017-08-25,13:45:00,False
27665,2017-08-25,14:00:00,False
27666,2017-08-25,14:15:00,False
27667,2017-08-25,14:30:00,False
27668,2017-08-25,14:45:00,False
27669,2017-08-25,15:00:00,False
27670,2017-08-25,15:15:00,False
27671,2017-08-25,15:30:00,False
27672,2017-08-25,15:45:00,False
27673,2017-08-25,16:00:00,False
27674,2017-08-25,16:15:00,False
27675,2017-08-25,16:30:00,True
27676,2017-08-25,16:45:00,False
27677,2017-08-25,17:00:00,True
27678,2017-08-25,17:15:00,False
27679,2017-08-25,17:30:00,False
27680,2017-08-25,17:45:00,False
27681,2017-08-28,08:00:00,False
27682,2017-08-28,08:15:00,False
